Product Name,Image URL,Product URL,Ratings,No: of Responses,price,country
ps4 skin floral ps4 skin geometric ps4 skin beige ps4 skin flower PS4 Pro Decal Controller Skin sticker wrap Playstation Fat Dualshock 4,https://i.etsystatic.com/19936532/d/il/d56561/1963281881/il_340x270.1963281881_prwk.jpg?version=0,https://www.etsy.com/in-en/listing/701417734/ps4-skin-floral-ps4-skin-geometric-ps4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-5-48&organic_search_click=1,4.4545,11,5.55,United States
"Custom PS4 Controller, Kingdom Hearts Controller",https://i.etsystatic.com/19278371/d/il/60b949/1953598127/il_340x270.1953598127_ae1p.jpg?version=0,https://www.etsy.com/in-en/listing/685293897/custom-ps4-controller-kingdom-hearts?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-1&organic_search_click=1,5,10,127,United States
ps4 skin floral ps4 skin mustard yellow ps4 skin flower ps4 skin pink PS4 Slim Skin Playstation PS4 Pro Skin Playstation Fat PS4 Fat Skin,https://i.etsystatic.com/19936532/d/il/d5b271/1945218846/il_340x270.1945218846_3lr8.jpg?version=0,https://www.etsy.com/in-en/listing/708094750/ps4-skin-floral-ps4-skin-mustard-yellow?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-2&organic_search_click=1,4.5,12,5.55,United States
My Name Is Connor - Inspired by Detroit Become Human T Shirt PS4,https://i.etsystatic.com/15344498/c/1500/1192/0/0/il/d76bfa/1923448574/il_340x270.1923448574_kry2.jpg,https://www.etsy.com/in-en/listing/622570393/my-name-is-connor-inspired-by-detroit?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-3&organic_search_click=1&col=1,5,86,19.4,United States
ps4 skin zombie ps4 skin horror ps4 skin smoke ps4 skin hand Playstation Fat PS4 Slim Skin Controller Skin PS4 Fat PS4 Pro Decal Playstation,https://i.etsystatic.com/19936532/d/il/5752bc/1901793192/il_340x270.1901793192_pmhc.jpg?version=0,https://www.etsy.com/in-en/listing/712052509/ps4-skin-zombie-ps4-skin-horror-ps4-skin?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-4&organic_search_click=1,4.4545,11,5.55,United States
Playstation 4 PS4 Classic (first version) Wall Mount White Color - ViMount,https://i.etsystatic.com/11858976/d/il/e29a7a/1415267734/il_340x270.1415267734_965z.jpg?version=0,https://www.etsy.com/in-en/listing/261337508/playstation-4-ps4-classic-first-version?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-5&organic_search_click=1&pro=1&frs=1,5,19,36.44,United States
ps4 skin pastel ps4 skin travel ps4 skin sightseeing ps4 skin blue PS4 Slim Skin Console Skin PS4 Pro Skin sticker Playstation Dualshock 4,https://i.etsystatic.com/19936532/d/il/c38dab/1976946595/il_340x270.1976946595_kfhq.jpg?version=0,https://www.etsy.com/in-en/listing/718390679/ps4-skin-pastel-ps4-skin-travel-ps4-skin?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-6&organic_search_click=1,4.4545,11,5.55,United States
ps4 skin Siren  ps4 skin sea creature ps4 skin fiction ps4 skin murmade PS4 Pro Skin sticker wrap Controller Skin Console Skin PS4 Fat Decal,https://i.etsystatic.com/19936532/d/il/e9d501/1900575722/il_340x270.1900575722_tq62.jpg?version=0,https://www.etsy.com/in-en/listing/711756231/ps4-skin-siren-ps4-skin-sea-creature-ps4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-7&organic_search_click=1,4.4545,11,5.55,United States
Game Controller Pendant Shiny Mold for Resin Jewelry PS4 Xbox Charm Pendant Mold Silicone Silicon Molds For Resin Craft Casting Mould,https://i.etsystatic.com/17683853/c/1859/1476/195/929/il/30df17/1847242793/il_340x270.1847242793_luxg.jpg,https://www.etsy.com/in-en/listing/687761485/game-controller-pendant-shiny-mold-for?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-8&organic_search_click=1,4.9907,545,14,United States
"PS4 Wireless ""Black ICE"" independent controllable LEDs custom made+remote",https://i.etsystatic.com/14102023/d/il/844536/1759831912/il_340x270.1759831912_7z11.jpg?version=0,https://www.etsy.com/in-en/listing/678276231/ps4-wireless-black-ice-independent?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-9&organic_search_click=1&pro=1,4.3214,41,159.99,United States
"Playstation 4 controller holder, 3d printed, Dualshock 4, Controller Stand, PS4 Controller, Playstation, Controller Holder,  PS4",https://i.etsystatic.com/16397355/d/il/628ed3/1560637724/il_340x270.1560637724_lwve.jpg?version=1,https://www.etsy.com/in-en/listing/575826461/playstation-4-controller-holder-3d?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-10&organic_search_click=1&pro=1&col=1,4.9059,212,4.26,United States
3D Wall Support Ps4 Wall Mount,https://i.etsystatic.com/20199428/d/il/7a9cb0/1912868048/il_340x270.1912868048_ahzf.jpg?version=0,https://www.etsy.com/in-en/listing/714611139/3d-wall-support-ps4-wall-mount?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-11&organic_search_click=1&col=1,5,10,17.35,United States
Eat Sleep Game Repeat Controllers - Video Game Decal - Gaming Accessories - Wall Vinyl Decor - PS4 - XBox Controller Wall Decal,https://i.etsystatic.com/10919312/c/1205/957/283/36/il/74ffa6/1073726748/il_340x270.1073726748_32kl.jpg,https://www.etsy.com/in-en/listing/475666908/eat-sleep-game-repeat-controllers-video?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-12&organic_search_click=1,4.6,190,32,United States
Ps4 Control Skin Bio Hazard Yellow,https://i.etsystatic.com/17700512/d/il/ebc4cd/1549566339/il_340x270.1549566339_64d1.jpg?version=0,https://www.etsy.com/in-en/listing/600037296/ps4-control-skin-bio-hazard-yellow?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-13&organic_search_click=1,3.7,10,8,United States
Gamer Decal | WSAD | PS4 | Sticker,https://i.etsystatic.com/10744971/d/il/49f5f0/1979002201/il_340x270.1979002201_f5dp.jpg?version=0,https://www.etsy.com/in-en/listing/705009206/gamer-decal-wsad-ps4-sticker?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-14&organic_search_click=1,5,7,3.5,United States
"Playstation 4 / PS4 Controller Light - 2 x Weed Leaf Decal Cover Set, 420 Bud Smoke Marijuana Mary Jane Dab Dank Lightbar",https://i.etsystatic.com/14762037/d/il/235aaa/1862245576/il_340x270.1862245576_dwtg.jpg?version=0,https://www.etsy.com/in-en/listing/504351592/playstation-4-ps4-controller-light-2-x?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-15&organic_search_click=1&col=1,5,2,3,United States
PlayStation 4 PS4 Video Game Shelf Display - Black or Dark Blue - Custom,https://i.etsystatic.com/8385151/c/2382/1891/0/60/il/27d35c/1820060239/il_340x270.1820060239_ufnv.jpg,https://www.etsy.com/in-en/listing/597018387/playstation-4-ps4-video-game-shelf?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-16&organic_search_click=1,4.81,165,12,United States
Vaporwave Outrun Retro 80s PS4 Dualshock 4 Controller Skin,https://i.etsystatic.com/17933026/d/il/7b3d10/1931490806/il_340x270.1931490806_k34e.jpg?version=0,https://www.etsy.com/in-en/listing/701598182/vaporwave-outrun-retro-80s-ps4-dualshock?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-17&organic_search_click=1,4.7242,621,12,United States
ps4 skin pastel ps4 skin corron candy ps4 skin candy floss ps4 skin watercolor ps4 classic PS4 Slim Decal PS4 Fat Sticker Playstation 4 Pro,https://i.etsystatic.com/19936532/d/il/ffa63c/1983066121/il_340x270.1983066121_xh2t.jpg?version=0,https://www.etsy.com/in-en/listing/719750293/ps4-skin-pastel-ps4-skin-corron-candy?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-18&organic_search_click=1,4.5,12,5.55,United States
Playstation 4 Skin | Vintage PS4 Skin Wrap | 3D Pattern grunge look | Multicolor game console skin |,https://i.etsystatic.com/15716461/d/il/0a331e/1686770408/il_340x270.1686770408_44yj.jpg?version=0,https://www.etsy.com/in-en/listing/645480048/playstation-4-skin-vintage-ps4-skin-wrap?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-19&organic_search_click=1,4.975,55,14.99,United States
Black Transparent PS4 Controller,https://i.etsystatic.com/20332497/d/il/d91ca4/1949922255/il_340x270.1949922255_1ceo.jpg?version=0,https://www.etsy.com/in-en/listing/698340926/black-transparent-ps4-controller?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-20&organic_search_click=1,5,3,69,United States
ps4 skin mountain ps4 skin nature ps4 skin water ps4 skin pastel ps4 classic PS4 Pro PS4 Slim PS4 Fat Sticker PS4 Pro Sticker PS4 Slim,https://i.etsystatic.com/19936532/d/il/49b234/1915738344/il_340x270.1915738344_7iri.jpg?version=0,https://www.etsy.com/in-en/listing/715272437/ps4-skin-mountain-ps4-skin-nature-ps4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-21&organic_search_click=1,4.4545,11,5.55,United States
PS4 Pro Wall Mount - Playstation - PS4 - PS4 Accessories - Playstation Bracket - Playstation4 - Playstation Mount - PS4 Wall Holder,https://i.etsystatic.com/11269383/d/il/6d7a09/1862294112/il_340x270.1862294112_r8qq.jpg?version=0,https://www.etsy.com/in-en/listing/688758842/ps4-pro-wall-mount-playstation-ps4-ps4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-22&organic_search_click=1&col=1,4.9231,13,12.94,United States
ps4 skin forest ps4 skin nature ps4 skin gradient ps4 skin tree PS4 Pro PS4 Slim Skin Console Skin Playstation sticker PS4 Slim Dualshock 4,https://i.etsystatic.com/19936532/d/il/2d4182/1979150033/il_340x270.1979150033_a6zf.jpg?version=0,https://www.etsy.com/in-en/listing/705037174/ps4-skin-forest-ps4-skin-nature-ps4-skin?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-23&organic_search_click=1,4.4545,11,5.55,United States
Custom Sailor Moon PS4 Controller,https://i.etsystatic.com/17923767/d/il/c7caac/1750546696/il_340x270.1750546696_26ek.jpg?version=0,https://www.etsy.com/in-en/listing/676145951/custom-sailor-moon-ps4-controller?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-24&organic_search_click=1,5,2,100,United States
ps4 skin floral ps4 skin palm ps4 skin green leaves ps4 skin tropic PS4 Fat Decal sticker wrap PS4 Slim Skin PS4 Pro Decal PS4 Pro Skin PS4,https://i.etsystatic.com/19936532/d/il/71dd73/1979152125/il_340x270.1979152125_ef5a.jpg?version=0,https://www.etsy.com/in-en/listing/718893959/ps4-skin-floral-ps4-skin-palm-ps4-skin?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-25&organic_search_click=1,4.4545,11,5.55,United States
ps4 skin doodle pet ps4 skin cat ps4 skin dog ps4 skin animal Playstation 4 Pro Dualshock 4 ps4 classic PS4 Slim Sticker PS4 Fat Sticker PS4,https://i.etsystatic.com/19936532/d/il/07e5f4/1962098281/il_340x270.1962098281_5pwk.jpg?version=0,https://www.etsy.com/in-en/listing/715002829/ps4-skin-doodle-pet-ps4-skin-cat-ps4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-26&organic_search_click=1,4.4545,11,5.55,United States
"Playstation 4 / PS4 Controller Light - 2 x Wu Tang Clan Decal Cover Set, Bat Signal Logo Eagle Lightbar",https://i.etsystatic.com/14762037/d/il/a8ee67/1909765045/il_340x270.1909765045_c6uv.jpg?version=0,https://www.etsy.com/in-en/listing/702705201/playstation-4-ps4-controller-light-2-x?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-27&organic_search_click=1&col=1,5,2,3,United States
"Gamer Gift, Gamer Dad, Personalised PS4 Controller, Gamer Room Decor, Game Print, Gifts For Him, Personalised Gamer Tag, Best Dad Gift",https://i.etsystatic.com/10628367/d/il/3f277e/1960638913/il_340x270.1960638913_ssbm.jpg?version=0,https://www.etsy.com/in-en/listing/242657232/gamer-gift-gamer-dad-personalised-ps4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-28&organic_search_click=1,4.928,643,19.4,United States
Flamingo Cover Palm Tree Decal PS4 Skins Console Skin Play Station 4 Bird PS4 Stickers Tropical Cover Flower Bird Decal Palm Cover RS3331,https://i.etsystatic.com/14281037/d/il/42fb5b/1848775233/il_340x270.1848775233_qpey.jpg?version=0,https://www.etsy.com/in-en/listing/674283036/flamingo-cover-palm-tree-decal-ps4-skins?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-29&organic_search_click=1,4.7714,91,8.99,United States
ps4 skin leaves ps4 skin floral pls4 skin green ps4 skin summer Controller Skin Playstation Fat Console Skin sticker wrap PS4 Pro Skin PS4,https://i.etsystatic.com/19936532/d/il/f627dd/1907760556/il_340x270.1907760556_83wx.jpg?version=0,https://www.etsy.com/in-en/listing/699587512/ps4-skin-leaves-ps4-skin-floral-pls4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-30&organic_search_click=1,4.4545,11,5.55,United States
"Abstract Playstation Controller Line Drawing, Minimalist Art, Wall Decor, Digital Print, Ps4 Art, Home and Office Art, Gaming",https://i.etsystatic.com/19294032/d/il/2b853e/1772186694/il_340x270.1772186694_6drc.jpg?version=0,https://www.etsy.com/in-en/listing/681197293/abstract-playstation-controller-line?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-31&organic_search_click=1,5,2,3.06,United States
"Controller wall mount for PS4, PS3 & XBOX different color to choose",https://i.etsystatic.com/13526817/d/il/8ff04e/1605323844/il_340x270.1605323844_fysq.jpg?version=0,https://www.etsy.com/in-en/listing/626546860/controller-wall-mount-for-ps4-ps3-xbox?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-32&organic_search_click=1,4.8333,49,8.67,United States
420 Black Ps4 Custom UN-MODDED Controller Exclusive Unique Design,https://i.etsystatic.com/11094348/d/il/4edeb0/1270123336/il_340x270.1270123336_a2z1.jpg?version=0,https://www.etsy.com/in-en/listing/537769689/420-black-ps4-custom-un-modded?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-33&organic_search_click=1,4.76,91,99.95,United States
JOHNSON CITY Tennessee Southern Railway Travel Poster The Tennessean Train Pacific PS4 Streamliner Retro Art Print 291,https://i.etsystatic.com/8348439/d/il/68b488/1011012916/il_340x270.1011012916_otmd.jpg?version=0,https://www.etsy.com/in-en/listing/466875883/johnson-city-tennessee-southern-railway?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-34&organic_search_click=1,4.9333,316,27,United States
"PS4 Wireless Rumble Playstation 4 Doubleshock Sixaxis Controller RED, BLACK, BLUE with usb charger cable - New",https://i.etsystatic.com/9303457/d/il/10a3af/1913721262/il_340x270.1913721262_kt16.jpg?version=0,https://www.etsy.com/in-en/listing/658631173/ps4-wireless-rumble-playstation-4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-35&organic_search_click=1&col=1,4.7143,16,37.99,United States
SPIDER-MAN INSOMNIA PS4 suit/bodysuit / mens boys cosplay costume suit,https://i.etsystatic.com/11746453/c/476/378/0/4/il/b5f6c0/1387556591/il_340x270.1387556591_68zg.jpg,https://www.etsy.com/in-en/listing/569187471/spider-man-insomnia-ps4-suitbodysuit?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-36&organic_search_click=1&frs=1,4.8378,307,194.1,United States
ps4 skin eye ps4 skin iris ps4 skin blue ps4 skin gradient PS4 Slim Decal Slim console decal PS4 Pro PS4 Pro Sticker Playstation Fat,https://i.etsystatic.com/19936532/d/il/b53561/1950433079/il_340x270.1950433079_fmb5.jpg?version=0,https://www.etsy.com/in-en/listing/712319825/ps4-skin-eye-ps4-skin-iris-ps4-skin-blue?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-37&organic_search_click=1,4.4545,11,5.55,United States
Sticker Bomb Skin For Sony Playstation 4 Dualshock Wireless Controller PS4,https://i.etsystatic.com/16431169/d/il/fd35a9/1429697742/il_340x270.1429697742_1icj.jpg?version=0,https://www.etsy.com/in-en/listing/580531530/sticker-bomb-skin-for-sony-playstation-4?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-39&organic_search_click=1,4.5629,388,8,United States
PS4 Controller Earrings - Laser Engraved Wood Earrings - Hypoallergenic Titanium Post Earring Pair - Playstation Controller,https://i.etsystatic.com/11556096/d/il/c4812a/849968024/il_340x270.849968024_oyjp.jpg?version=1,https://www.etsy.com/in-en/listing/251891154/ps4-controller-earrings-laser-engraved?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-41&organic_search_click=1,4.984,1475,12,United States
PS4 Controller Stand,https://i.etsystatic.com/19039477/d/il/5504e6/1799081124/il_340x270.1799081124_gbgc.jpg?version=0,https://www.etsy.com/in-en/listing/649545524/ps4-controller-stand?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-42&organic_search_click=1&col=1,5,10,1.99,United States
PS4 Outer Space Skins For Console And Controller Universe Skin For Playstation 4 VWAQ-PGC5,https://i.etsystatic.com/6380280/d/il/9295e9/1061433133/il_340x270.1061433133_mp8a.jpg?version=0,https://www.etsy.com/in-en/listing/463078141/ps4-outer-space-skins-for-console-and?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-43&organic_search_click=1,4.8722,842,16.99,United States
Devil May Cry: Definitive Edition - Custom PS4 Art Cover w/ Game Case,https://i.etsystatic.com/13837660/d/il/2a28df/1959625219/il_340x270.1959625219_l61x.jpg?version=0,https://www.etsy.com/in-en/listing/714431009/devil-may-cry-definitive-edition-custom?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=ps4&ref=sr_gallery-6-44&organic_search_click=1&sca=1,4.9895,485,7,United States
